Ger,Ind,Dist,PWM,Erro,Gbest_Erro
11,1,62.33,87.85,2.67,10855.48
11,1,61.43,92.45,3.57,10855.48
11,1,59.17,103.87,5.83,10855.48
11,1,56.70,116.40,8.30,10855.48
11,1,55.92,120.34,9.08,10855.48
11,1,59.14,104.02,5.86,10855.48
11,1,64.64,76.17,0.36,10855.48
11,1,67.78,53.43,-2.78,10855.48
11,1,66.33,44.70,-1.33,10855.48
11,1,59.88,100.27,5.12,10855.48
11,1,58.28,108.38,6.72,10855.48
11,1,57.03,114.74,7.97,10855.48
11,1,55.37,123.12,9.63,10855.48
11,1,55.46,122.69,9.54,10855.48
11,1,56.87,115.55,8.13,10855.48
11,1,62.41,87.45,2.59,10855.48
11,1,62.92,84.89,2.08,10855.48
11,1,60.71,96.06,4.29,10855.48
11,1,59.97,99.82,5.03,10855.48
11,1,57.67,111.48,7.33,10855.48
11,1,55.23,123.84,9.77,10855.48
11,1,54.58,127.12,10.42,10855.48
11,1,57.09,114.43,7.91,10855.48
11,1,62.03,89.41,2.97,10855.48
11,1,64.50,76.89,0.50,10855.48
11,1,62.98,84.59,2.02,10855.48
11,1,59.36,102.93,5.64,10855.48
11,1,56.99,114.95,8.01,10855.48
11,1,56.89,115.46,8.11,10855.48
11,1,56.79,115.92,8.21,10855.48
11,1,57.13,114.19,7.87,10855.48
11,1,59.75,100.94,5.25,10855.48
11,1,60.88,95.21,4.12,10855.48
11,1,61.09,94.14,3.91,10855.48
11,1,61.20,93.59,3.80,10855.48
11,1,60.38,97.73,4.62,10855.48
11,1,57.81,110.76,7.19,10855.48
11,1,56.66,116.58,8.34,10855.48
11,1,57.92,110.22,7.08,10855.48
11,1,59.94,99.98,5.06,10855.48
11,1,58.87,105.40,6.13,10855.48
11,1,57.71,111.28,7.29,10855.48
11,1,58.54,107.08,6.46,10855.48
11,1,57.08,114.47,7.92,10855.48
11,1,55.92,120.35,9.08,10855.48
11,1,57.84,110.62,7.16,10855.48
11,1,60.36,97.86,4.64,10855.48
11,1,60.94,94.90,4.06,10855.48
11,1,59.09,104.30,5.91,10855.48
11,1,57.38,112.95,7.62,10855.48
11,1,58.22,108.70,6.78,10855.48
11,1,59.21,103.69,5.79,10855.48
11,1,59.37,102.86,5.63,10855.48
11,1,63.04,84.25,1.96,10855.48
11,1,63.72,80.83,1.28,10855.48
11,1,64.31,77.86,0.69,10855.48
11,1,59.98,99.79,5.02,10855.48
11,1,56.36,118.12,8.64,10855.48
11,1,56.35,118.18,8.65,10855.48
11,1,52.60,137.14,12.40,10855.48
11,1,52.99,135.21,12.01,10855.48
11,1,55.34,123.27,9.66,10855.48
11,1,62.31,87.97,2.69,10855.48
11,1,62.87,85.12,2.13,10855.48
11,1,59.99,99.74,5.01,10855.48
11,1,58.74,106.07,6.26,10855.48
11,2,22.19,380.87,42.81,10855.48
11,2,38.63,237.21,26.37,10855.48
11,2,39.58,233.64,25.42,10855.48
11,2,39.77,232.79,25.23,10855.48
11,2,39.85,232.44,25.15,10855.48
11,2,39.89,232.25,25.11,10855.48
11,2,39.91,232.14,25.09,10855.48
11,2,39.93,232.06,25.07,10855.48
11,2,39.94,232.01,25.06,10855.48
11,2,39.95,231.97,25.05,10855.48
11,2,39.96,231.94,25.04,10855.48
11,2,39.96,231.91,25.04,10855.48
11,2,39.96,231.89,25.04,10855.48
11,2,39.97,231.88,25.03,10855.48
11,2,40.07,231.20,24.93,10855.48
11,2,41.97,222.47,23.03,10855.48
11,2,57.89,139.17,7.11,10855.48
11,2,66.06,94.17,-1.06,10855.48
11,2,67.15,71.70,-2.15,10855.48
11,2,65.76,63.18,-0.76,10855.48
11,2,63.77,77.24,1.23,10855.48
11,2,63.34,97.28,1.66,10855.48
11,2,66.17,90.07,-1.17,10855.48
11,2,67.14,70.17,-2.14,10855.48
11,2,65.63,62.23,-0.63,10855.48
11,2,56.48,151.17,8.52,10855.48
11,2,53.68,164.89,11.32,10855.48
11,2,53.70,164.21,11.30,10855.48
11,2,54.04,162.23,10.96,10855.48
11,2,57.46,144.05,7.54,10855.48
11,2,62.30,130.78,2.70,10855.48
11,2,78.95,-38.76,-13.95,10855.48
11,2,75.65,-140.71,-10.65,10855.48
11,2,60.10,-64.23,4.90,10855.48
11,2,48.82,144.70,16.18,10855.48
11,2,45.29,206.29,19.71,10855.48
11,2,44.37,210.41,20.63,10855.48
11,2,44.26,210.70,20.74,10855.48
11,2,44.51,209.19,20.49,10855.48
11,2,45.73,201.97,19.27,10855.48
11,2,52.49,168.32,12.51,10855.48
11,2,55.66,154.07,9.34,10855.48
11,2,56.42,150.10,8.58,10855.48
11,2,55.71,153.03,9.29,10855.48
11,2,58.50,139.96,6.50,10855.48
11,2,63.94,111.48,1.06,10855.48
11,2,72.10,23.09,-7.10,10855.48
11,2,71.35,-49.32,-6.35,10855.48
11,2,59.91,17.41,5.09,10855.48
11,2,53.33,149.20,11.67,10855.48
11,2,49.92,182.89,15.08,10855.48
11,2,48.85,187.31,16.15,10855.48
11,2,48.51,192.23,16.49,10855.48
11,2,49.99,182.25,15.01,10855.48
11,2,52.47,169.20,12.53,10855.48
11,2,53.56,169.37,11.44,10855.48
11,2,60.88,127.57,4.12,10855.48
11,2,62.32,121.62,2.68,10855.48
11,2,60.73,129.43,4.27,10855.48
11,2,59.37,139.29,5.63,10855.48
11,2,62.82,117.61,2.18,10855.48
11,2,66.09,94.47,-1.09,10855.48
11,2,73.30,-6.50,-8.30,10855.48
11,2,69.23,-45.41,-4.23,10855.48
11,2,59.19,13.01,5.81,10855.48
11,2,54.02,147.73,10.98,10855.48
11,2,53.21,166.73,11.79,10855.48
11,2,53.28,166.26,11.72,10855.48
11,2,53.50,165.17,11.50,10855.48
11,2,52.97,167.70,12.03,10855.48
11,2,53.10,165.65,11.90,10855.48
11,2,57.15,146.31,7.85,10855.48
11,2,59.51,134.59,5.49,10855.48
11,2,58.99,137.72,6.01,10855.48
11,2,60.58,130.02,4.42,10855.48
11,2,61.09,127.73,3.91,10855.48
11,2,61.37,126.29,3.63,10855.48
11,2,64.58,107.95,0.42,10855.48
11,2,65.84,90.51,-0.84,10855.48
11,2,68.02,52.80,-3.02,10855.48
11,2,66.24,51.68,-1.24,10855.48
11,2,64.93,54.54,0.07,10855.48
11,2,61.44,95.67,3.56,10855.48
11,2,56.45,150.20,8.55,10855.48
11,2,56.02,152.90,8.98,10855.48
11,2,55.57,154.68,9.43,10855.48
11,2,55.43,160.06,9.57,10855.48
11,2,60.72,128.45,4.28,10855.48
11,2,62.60,119.42,2.40,10855.48
11,2,63.68,114.44,1.32,10855.48
11,2,62.94,118.83,2.06,10855.48
11,2,62.80,119.35,2.20,10855.48
11,2,62.70,120.26,2.30,10855.48
11,2,64.50,108.51,0.50,10855.48
11,2,67.94,63.11,-2.94,10855.48
11,2,68.92,27.17,-3.92,10855.48
11,2,67.13,3.60,-2.13,10855.48
11,2,62.58,34.09,2.42,10855.48
11,2,56.87,131.26,8.13,10855.48
11,2,56.27,151.74,8.73,10855.48
11,2,55.11,157.10,9.89,10855.48
11,2,54.30,160.64,10.70,10855.48
11,2,55.71,154.00,9.29,10855.48
11,2,58.28,141.02,6.72,10855.48
11,2,58.26,140.64,6.74,10855.48
11,2,60.32,131.31,4.68,10855.48
11,2,59.20,136.72,5.80,10855.48
11,2,57.71,147.63,7.29,10855.48
11,2,61.62,123.60,3.38,10855.48
11,3,22.11,326.28,42.89,10855.48
11,3,38.58,234.72,26.42,10855.48
11,3,39.57,230.30,25.43,10855.48
11,3,39.77,229.37,25.23,10855.48
11,3,39.85,229.00,25.15,10855.48
11,3,39.89,228.81,25.11,10855.48
11,3,39.91,228.69,25.09,10855.48
11,3,39.93,228.61,25.07,10855.48
11,3,39.94,228.56,25.06,10855.48
11,3,39.95,228.52,25.05,10855.48
11,3,39.95,228.49,25.05,10855.48
11,3,39.96,228.46,25.04,10855.48
11,3,39.96,228.44,25.04,10855.48
11,3,39.97,228.43,25.03,10855.48
11,3,39.97,228.41,25.03,10855.48
11,3,39.97,228.40,25.03,10855.48
11,3,39.97,228.39,25.03,10855.48
11,3,40.13,227.59,24.87,10855.48
11,3,42.33,216.31,22.67,10855.48
11,3,55.47,150.55,9.53,10855.48
11,3,69.54,68.50,-4.54,10855.48
11,3,70.53,40.09,-5.53,10855.48
11,3,65.11,43.96,-0.11,10855.48
11,3,55.69,149.18,9.31,10855.48
11,3,48.49,186.96,16.51,10855.48
11,3,50.32,177.63,14.68,10855.48
11,3,57.29,142.54,7.71,10855.48
11,3,66.51,92.43,-1.51,10855.48
11,3,73.65,-7.33,-8.65,10855.48
11,3,66.66,-1.92,-1.66,10855.48
11,3,55.40,114.81,9.60,10855.48
11,3,48.43,187.56,16.57,10855.48
11,3,47.65,190.99,17.35,10855.48
11,3,47.21,193.01,17.79,10855.48
11,3,48.29,187.69,16.71,10855.48
11,3,52.37,167.31,12.63,10855.48
11,3,58.89,135.65,6.11,10855.48
11,3,62.11,119.83,2.89,10855.48
11,3,62.03,120.03,2.97,10855.48
11,3,63.16,115.50,1.84,10855.48
11,3,62.31,119.60,2.69,10855.48
11,3,60.77,126.89,4.23,10855.48
11,3,63.23,114.82,1.77,10855.48
11,3,69.68,57.86,-4.68,10855.48
11,3,69.44,13.75,-4.44,10855.48
11,3,65.87,7.32,-0.87,10855.48
11,3,57.97,103.55,7.03,10855.48
11,3,54.07,160.12,10.93,10855.48
11,3,52.52,167.35,12.48,10855.48
11,3,51.79,170.90,13.21,10855.48
11,3,50.91,175.00,14.09,10855.48
11,3,51.37,172.47,13.63,10855.48
11,3,55.75,151.02,9.25,10855.48
11,3,58.99,135.12,6.01,10855.48
11,3,61.12,125.13,3.88,10855.48
11,3,62.13,120.33,2.87,10855.48
11,3,60.77,126.99,4.23,10855.48
11,3,61.52,123.44,3.48,10855.48
11,3,63.10,115.05,1.90,10855.48
11,3,64.89,103.28,0.11,10855.48
11,3,71.79,15.22,-6.79,10855.48
11,3,67.02,-0.62,-2.02,10855.48
11,3,64.11,10.09,0.89,10855.48
11,3,57.28,108.15,7.72,10855.48
11,3,53.84,160.58,11.16,10855.48
11,3,53.46,162.83,11.54,10855.48
11,3,52.86,165.50,12.14,10855.48
11,3,52.14,168.90,12.86,10855.48
11,3,54.04,159.61,10.96,10855.48
11,3,56.21,149.07,8.79,10855.48
11,3,57.47,143.01,7.53,10855.48
11,3,56.90,145.52,8.10,10855.48
11,3,58.21,139.42,6.79,10855.48
11,3,58.46,138.26,6.54,10855.48
11,3,58.73,136.93,6.27,10855.48
11,3,60.64,127.23,4.36,10855.48
11,3,64.38,109.03,0.62,10855.48
11,3,63.60,109.35,1.40,10855.48
11,3,65.58,101.77,-0.58,10855.48
11,3,66.07,88.52,-1.07,10855.48
11,3,64.78,90.50,0.22,10855.48
11,3,63.08,112.44,1.92,10855.48
11,3,61.49,123.65,3.51,10855.48
11,3,61.43,123.49,3.57,10855.48
11,3,63.17,115.05,1.83,10855.48
11,3,64.37,109.44,0.63,10855.48
11,3,64.76,107.48,0.24,10855.48
11,3,64.13,110.77,0.87,10855.48
11,3,61.03,127.26,3.97,10855.48
11,3,60.58,127.86,4.42,10855.48
11,3,59.78,133.28,5.22,10855.48
11,3,64.21,109.87,0.79,10855.48
11,3,65.57,101.73,-0.57,10855.48
11,3,66.84,79.42,-1.84,10855.48
11,3,64.70,92.05,0.30,10855.48
11,3,61.43,123.73,3.57,10855.48
11,3,60.37,128.83,4.63,10855.48
11,3,61.21,124.85,3.79,10855.48
11,3,61.55,123.14,3.45,10855.48
11,3,64.16,109.73,0.84,10855.48
11,3,62.97,117.99,2.03,10855.48
11,3,65.01,105.56,-0.01,10855.48
11,3,62.54,118.19,2.46,10855.48
11,3,63.87,111.83,1.13,10855.48
11,3,63.56,113.54,1.44,10855.48
11,3,61.70,122.79,3.30,10855.48
11,3,62.14,120.34,2.86,10855.48
11,3,62.77,116.96,2.23,10855.48
11,3,65.42,103.08,-0.42,10855.48
12,0,20.66,377.53,44.34,10855.48
12,0,38.18,210.19,26.82,10855.48
12,0,39.51,205.44,25.49,10855.48
12,0,39.75,204.40,25.25,10855.48
12,0,39.84,204.00,25.16,10855.48
12,0,39.88,203.79,25.12,10855.48
12,0,39.91,203.66,25.09,10855.48
12,0,39.92,203.58,25.08,10855.48
12,0,39.94,203.52,25.06,10855.48
12,0,39.95,203.47,25.05,10855.48
12,0,39.95,203.44,25.05,10855.48
12,0,39.96,203.41,25.04,10855.48
12,0,39.97,203.32,25.03,10855.48
12,0,40.40,200.93,24.60,10855.48
12,0,41.89,192.53,23.11,10855.48
12,0,47.73,162.76,17.27,10855.48
12,0,68.29,40.50,-3.29,10855.48
12,0,79.48,-100.99,-14.48,10855.48
12,0,62.49,-26.26,2.51,10855.48
12,0,45.32,162.84,19.68,10855.48
12,0,41.90,194.04,23.10,10855.48
12,0,42.05,192.68,22.95,10855.48
12,0,42.55,190.37,22.45,10855.48
12,0,45.21,176.37,19.79,10855.48
12,0,46.72,173.31,18.28,10855.48
12,0,63.46,80.74,1.54,10855.48
12,0,67.26,52.24,-2.26,10855.48
12,0,65.17,53.49,-0.17,10855.48
12,0,58.44,113.29,6.56,10855.48
12,0,54.38,131.47,10.62,10855.48
12,0,53.19,136.80,11.81,10855.48
12,0,52.98,142.25,12.02,10855.48
12,0,63.12,84.84,1.88,10855.48
12,0,71.95,9.71,-6.95,10855.48
12,0,71.79,-44.56,-6.79,10855.48
12,0,61.29,6.87,3.71,10855.48
12,0,49.62,150.65,15.38,10855.48
12,0,46.18,175.18,18.82,10855.48
12,0,46.35,170.66,18.65,10855.48
12,0,47.65,165.52,17.35,10855.48
12,0,49.20,156.21,15.80,10855.48
12,0,54.01,131.77,10.99,10855.48
12,0,55.71,132.45,9.29,10855.48
12,0,62.88,88.68,2.12,10855.48
12,0,62.86,89.44,2.14,10855.48
12,0,61.68,95.68,3.32,10855.48
12,0,58.68,110.54,6.32,10855.48
12,0,58.24,112.49,6.76,10855.48
12,0,59.33,106.24,5.67,10855.48
12,0,62.34,90.52,2.66,10855.48
12,0,63.80,84.20,1.20,10855.48
12,0,65.30,75.96,-0.30,10855.48
12,0,64.56,81.30,0.44,10855.48
12,0,62.26,93.19,2.74,10855.48
12,0,58.84,109.76,6.16,10855.48
12,0,57.04,117.84,7.96,10855.48
12,0,58.40,110.69,6.60,10855.48
12,0,60.63,98.25,4.37,10855.48
12,0,59.67,109.98,5.33,10855.48
12,0,61.00,98.47,4.00,10855.48
12,0,58.91,108.88,6.09,10855.48
12,0,58.42,112.05,6.58,10855.48
12,0,56.55,120.75,8.45,10855.48
12,0,56.71,119.93,8.29,10855.48
12,0,55.97,125.52,9.03,10855.48
12,0,58.26,111.54,6.74,10855.48
12,0,59.27,105.05,5.73,10855.48
12,0,61.35,96.61,3.65,10855.48
12,0,59.17,107.80,5.83,10855.48
12,0,57.44,116.06,7.56,10855.48
12,0,56.13,122.23,8.87,10855.48
12,0,54.97,131.55,10.03,10855.48
12,0,57.53,115.31,7.47,10855.48
12,0,57.88,113.99,7.12,10855.48
12,0,61.22,96.94,3.78,10855.48
12,0,60.56,100.35,4.44,10855.48
12,0,58.51,109.85,6.49,10855.48
12,0,58.44,111.58,6.56,10855.48
12,0,56.69,119.98,8.31,10855.48
12,0,56.41,121.50,8.59,10855.48
12,0,56.57,120.23,8.43,10855.48
12,0,58.56,110.09,6.44,10855.48
12,0,60.48,100.87,4.52,10855.48
12,0,60.33,101.11,4.67,10855.48
12,0,58.05,117.03,6.95,10855.48
12,0,58.34,112.04,6.66,10855.48
12,0,58.19,112.70,6.81,10855.48
12,0,57.85,114.50,7.15,10855.48
12,0,58.24,112.27,6.76,10855.48
12,0,57.98,112.93,7.02,10855.48
12,0,59.17,107.44,5.83,10855.48
12,0,59.94,103.80,5.06,10855.48
12,0,59.59,105.85,5.41,10855.48
12,0,58.05,113.38,6.95,10855.48
12,0,56.83,119.34,8.17,10855.48
12,0,56.86,119.03,8.14,10855.48
12,0,57.75,114.50,7.25,10855.48
12,0,57.03,119.17,7.97,10855.48
12,0,59.80,103.97,5.20,10855.48
12,0,61.16,97.74,3.84,10855.48
12,0,60.95,99.13,4.05,10855.48
12,0,58.79,111.04,6.21,10855.48
12,0,56.12,122.00,8.88,10855.48
12,0,55.82,128.79,9.18,10855.48
12,0,58.45,110.00,6.55,10855.48
12,0,58.52,109.02,6.48,10855.48
12,0,60.24,102.81,4.76,10855.48
12,0,59.13,107.37,5.87,10855.48
12,0,60.35,101.49,4.65,10855.48
12,1,20.88,371.60,44.12,10855.48
12,1,38.28,235.62,26.72,10855.48
12,1,39.53,231.01,25.47,10855.48
12,1,39.75,230.03,25.25,10855.48
12,1,39.84,229.65,25.16,10855.48
12,1,39.88,229.45,25.12,10855.48
12,1,39.91,229.33,25.09,10855.48
12,1,39.93,229.26,25.07,10855.48
12,1,39.94,229.20,25.06,10855.48
12,1,39.95,229.16,25.05,10855.48
12,1,39.95,229.13,25.05,10855.48
12,1,39.96,229.10,25.04,10855.48
12,1,39.96,229.08,25.04,10855.48
12,1,39.97,229.07,25.03,10855.48
12,1,39.97,229.05,25.03,10855.48
12,1,39.97,229.04,25.03,10855.48
12,1,40.04,228.67,24.96,10855.48
12,1,41.03,223.52,23.97,10855.48
12,1,47.85,187.15,17.15,10855.48
12,1,54.06,167.48,10.94,10855.48
12,1,75.81,13.65,-10.81,10855.48
12,1,79.77,-152.40,-14.77,10855.48
12,1,59.93,-66.42,5.07,10855.48
12,1,47.18,144.19,17.82,10855.48
12,1,41.47,222.52,23.53,10855.48
12,1,40.71,225.68,24.29,10855.48
12,1,42.49,216.32,22.51,10855.48
12,1,44.09,208.55,20.91,10855.48
12,1,51.63,171.34,13.37,10855.48
12,1,63.66,112.86,1.34,10855.48
12,1,72.17,27.09,-7.17,10855.48
12,1,69.10,-9.39,-4.10,10855.48
12,1,56.44,88.28,8.56,10855.48
12,1,48.79,191.40,16.21,10855.48
12,1,47.35,193.48,17.65,10855.48
12,1,46.84,197.89,18.16,10855.48
12,1,48.34,188.91,16.66,10855.48
12,1,49.45,186.66,15.55,10855.48
12,1,61.98,122.87,3.02,10855.48
12,1,65.37,105.56,-0.37,10855.48
12,1,66.98,80.24,-1.98,10855.48
12,1,65.82,70.38,-0.82,10855.48
12,1,60.01,135.34,4.99,10855.48
12,1,56.37,150.50,8.63,10855.48
12,1,56.50,153.81,8.50,10855.48
12,1,66.96,92.38,-1.96,10855.48
12,1,77.66,-60.87,-12.66,10855.48
12,1,66.33,-84.97,-1.33,10855.48
12,1,59.91,-26.00,5.09,10855.48
12,1,50.89,138.37,14.11,10855.48
12,1,47.63,194.98,17.37,10855.48
12,1,48.04,190.70,16.96,10855.48
12,1,48.11,190.39,16.89,10855.48
12,1,48.08,190.34,16.92,10855.48
12,1,49.07,185.10,15.93,10855.48
12,1,51.78,172.26,13.22,10855.48
12,1,53.48,164.56,11.52,10855.48
12,1,58.18,141.20,6.82,10855.48
12,1,61.25,126.12,3.75,10855.48
12,1,60.51,135.99,4.49,10855.48
12,1,70.17,53.23,-5.17,10855.48
12,1,71.07,-2.57,-6.07,10855.48
12,1,66.96,-19.57,-1.96,10855.48
12,1,61.15,23.43,3.85,10855.48
12,1,53.71,162.75,11.29,10855.48
12,1,52.61,169.18,12.39,10855.48
12,1,51.38,174.77,13.62,10855.48
12,1,51.85,172.03,13.15,10855.48
12,1,55.16,156.32,9.84,10855.48
12,1,58.02,141.56,6.98,10855.48
12,1,58.41,145.47,6.59,10855.48
12,1,63.41,116.92,1.59,10855.48
12,1,63.69,115.42,1.31,10855.48
12,1,64.33,113.29,0.67,10855.48
12,1,64.27,113.48,0.73,10855.48
12,1,66.08,100.91,-1.08,10855.48
12,1,70.87,34.03,-5.87,10855.48
12,1,69.59,-28.59,-4.59,10855.48
12,1,69.87,-90.43,-4.87,10855.48
12,1,63.93,-72.41,1.07,10855.48
12,1,56.64,23.51,8.36,10855.48
12,1,53.11,157.30,11.89,10855.48
12,1,51.69,173.59,13.31,10855.48
12,1,50.50,179.23,14.50,10855.48
12,1,49.84,182.28,15.16,10855.48
