Iteracao,Particula,Distancia,PWM,Erro_Atual,Gbest_Erro, Passo
1,0,89.08,-201.15,-24.08,9130.09
1,0,84.29,-176.78,-19.29,9130.09
1,0,74.26,-125.82,-9.26,9130.09
1,0,66.49,-86.22,-1.49,9130.09
1,0,63.73,-68.68,1.27,9130.09
1,0,62.35,-44.44,2.65,9130.09
1,0,60.82,-9.48,4.18,9130.09
1,0,57.78,61.82,7.22,9130.09
1,0,57.66,116.06,7.34,9130.09
1,0,58.45,112.03,6.55,9130.09
1,0,60.09,103.68,4.91,9130.09
1,0,63.85,84.56,1.15,9130.09
1,0,71.10,18.62,-6.10,9130.09
1,0,77.43,-93.44,-12.43,9130.09
1,0,74.22,-125.52,-9.22,9130.09
1,0,72.32,-115.96,-7.32,9130.09
1,0,67.14,-89.59,-2.14,9130.09
1,0,62.79,-60.58,2.21,9130.09
1,0,59.91,-15.56,5.09,9130.09
1,0,57.93,44.16,7.07,9130.09
1,0,58.96,87.87,6.04,9130.09
1,0,56.83,120.26,8.17,9130.09
1,0,55.18,128.68,9.82,9130.09
1,0,56.85,120.16,8.15,9130.09
1,0,60.17,103.24,4.83,9130.09
1,0,64.53,81.10,0.47,9130.09
1,0,71.21,28.27,-6.21,9130.09
1,0,77.99,-83.33,-12.99,9130.09
1,0,78.16,-145.67,-13.16,9130.09
1,0,72.67,-117.64,-7.67,9130.09
1,0,68.24,-95.22,-3.24,9130.09
1,0,62.86,-64.44,2.14,9130.09
1,0,59.63,-21.78,5.37,9130.09
1,0,56.78,59.29,8.22,9130.09
1,0,56.79,120.46,8.21,9130.09
1,0,55.88,125.11,9.12,9130.09
1,0,56.00,124.51,9.00,9130.09
1,0,61.68,95.56,3.32,9130.09
1,0,64.06,78.76,0.94,9130.09
1,0,72.12,13.26,-7.12,9130.09
1,0,73.56,-76.47,-8.56,9130.09
1,0,81.67,-163.49,-16.67,9130.09
1,0,76.98,-139.65,-11.98,9130.09
1,0,72.27,-115.71,-7.27,9130.09
1,0,71.79,-113.25,-6.79,9130.09
1,0,69.03,-99.16,-4.03,9130.09
1,0,68.50,-96.53,-3.50,9130.09
1,0,67.24,-90.15,-2.24,9130.09
1,0,66.07,-84.20,-1.07,9130.09
1,0,63.44,-62.42,1.56,9130.09
1,0,62.58,-43.83,2.42,9130.09
1,0,60.38,-5.07,4.62,9130.09
1,1,20.62,215.06,44.38,9130.09
1,1,38.30,162.05,26.70,9130.09
1,1,39.53,157.80,25.47,9130.09
1,1,39.76,157.03,25.24,9130.09
1,1,39.84,156.74,25.16,9130.09
1,1,39.88,156.59,25.12,9130.09
1,1,39.91,156.51,25.09,9130.09
1,1,39.93,156.45,25.07,9130.09
1,1,40.06,155.98,24.94,9130.09
1,1,53.14,110.94,11.86,9130.09
1,1,89.07,-141.81,-24.07,9130.09
1,1,89.72,-155.23,-24.72,9130.09
1,1,88.95,-152.57,-23.95,9130.09
1,1,72.07,-94.45,-7.07,9130.09
